Aleia HOBBS, carrera 100 m, Torneo de Namibia, 1, 9760;
Noah LYLES, carrera 200 m, Torneo de South Sudan, 1, 21444;
Rababe ARAFI, carrera 1500 m, Torneo de San Marino, 1, 208782;
Rababe ARAFI, carrera 1500 m, Torneo de Bhutan, 1, 229647;
Kayla WHITE, carrera 200 m, Torneo de Jamaica, 1, 19500;
Kayla WHITE, carrera 200 m, Torneo de Russia, 1, 21444;
Roza DEREJE, carrera 21000 m, Torneo de Senegal, 1, 3481121;
Roza DEREJE, carrera 21000 m, Torneo de Netherlands, 1, 3825191;
Konrad BUKOWIECKI, lanzamiento de bala, Torneo de Uganda, 7, 2521;
Konrad BUKOWIECKI, lanzamiento de bala, Torneo de India, 6, 2292;
Eva CHERONO, carrera 5000 m, Torneo de Cyprus, 1, 772275;
Eva CHERONO, carrera 5000 m, Torneo de Haiti, 1, 848796;
Sam KENDRICKS, salto con pertiga, Torneo de Mexico, 2, 667;
Sam KENDRICKS, salto con pertiga, Torneo de Saint Vincent and the Grenadines, 3, 606;
Bryce HOPPEL, carrera 800 m, Torneo de Tunisia, 1, 102083;
Bryce HOPPEL, carrera 800 m, Torneo de Bulgaria, 1, 112070;
Andrew BAYER, carrera 3000 m con vallas, Torneo de New Zealand, 1, 481036;
Andrew BAYER, carrera 3000 m con vallas, Torneo de Canada, 1, 529061;
Joshua CHEPTEGEI, carrera 5000 m, Torneo de Kyrgyzstan, 1, 772176;
Joshua CHEPTEGEI, carrera 5000 m, Torneo de Puerto Rico, 1, 848785;
Anastasia LE-ROY, carrera 400 m, Torneo de Monaco, 1, 43462;
Anastasia LE-ROY, carrera 400 m, Torneo de Czechia, 1, 47792;
Fantu WORKU, carrera 5000 m, Torneo de Qatar, 1, 772328;
Fantu WORKU, carrera 5000 m, Torneo de Syria, 1, 849255;
Evaline CHIRCHIR, carrera 21000 m, Torneo de Luxembourg, 1, 3481005;
Evaline CHIRCHIR, carrera 21000 m, Torneo de Serbia, 1, 3823854;
Sharrika BARNETT, carrera 400 m, Torneo de Brazil, 1, 43452;
Sharrika BARNETT, carrera 400 m, Torneo de Laos, 1, 47776;
Shiying LIU, lanzamiento de jabalina, Torneo de Rwanda, 4, 9960;
Shiying LIU, lanzamiento de jabalina, Torneo de Burundi, 8, 9061;
Mule WASIHUN, carrera 42000 m, Torneo de Sierra Leone, 1, 7303410;
Mule WASIHUN, carrera 42000 m, Torneo de Cambodia, 1, 8026576;
Lamecha GIRMA, carrera 3000 m con vallas, Torneo de Mali, 1, 481078;
Lamecha GIRMA, carrera 3000 m con vallas, Torneo de Morocco, 1, 528818;
Joe KOVACS, lanzamiento de bala, Torneo de Jamaica, 9, 2519;
Joe KOVACS, lanzamiento de bala, Torneo de Canada, 7, 2291;
Shelly-Ann FRASER-PRYCE, carrera 200 m, Torneo de Kuwait, 1, 19509;
Shelly-Ann FRASER-PRYCE, carrera 200 m, Torneo de Italy, 1, 21440;
TJ HOLMES, carrera 400 m con vallas, Torneo de Comoros, 1, 46094;
TJ HOLMES, carrera 400 m con vallas, Torneo de Azerbaijan, 1, 50687;
Florentina Costina IUSCO, salto largo, Torneo de Guinea-Bissau, 2, 956;
Florentina Costina IUSCO, salto largo, Torneo de Tonga, 10, 869;
Svetlana RADZIVIL, salto de altura, Torneo de Burkina Faso, 9, 261;
Svetlana RADZIVIL, salto de altura, Torneo de Turkey, 5, 237;
Milan TRAJKOVIC, carrera 110 m con vallas, Torneo de Namibia, 1, 12106;
Milan TRAJKOVIC, carrera 110 m con vallas, Torneo de Kosovo, 1, 13301;
Natoya GOULE, carrera 800 m, Torneo de Monaco, 1, 101894;
Natoya GOULE, carrera 800 m, Torneo de Liberia, 1, 112077;
Majd Eddin GHAZAL, salto de altura, Torneo de Angola, 2, 261;
Majd Eddin GHAZAL, salto de altura, Torneo de South Africa, 3, 237;
Nia ALI, carrera 110 m con vallas, Torneo de Papua New Guinea, 1, 12102;
Nia ALI, carrera 110 m con vallas, Torneo de Vanuatu, 1, 13305;
Cristian NÁPOLES, salto triple, Torneo de Maldives, 3, 1996;
Cristian NÁPOLES, salto triple, Torneo de Saint Lucia, 9, 1814;
Alexsandro MELO, salto triple, Torneo de Chad, 3, 1995;
Alexsandro MELO, salto triple, Torneo de Saint Lucia, 1, 1814;
Ese BRUME, salto largo, Torneo de Belgium, 6, 956;
Ese BRUME, salto largo, Torneo de Saint Lucia, 5, 869;
Olga RYPAKOVA, salto triple, Torneo de Eritrea, 7, 1996;
Olga RYPAKOVA, salto triple, Torneo de Oman, 4, 1814;
Elizabeth GLEADLE, lanzamiento de jabalina, Torneo de Ecuador, 8, 9966;
Elizabeth GLEADLE, lanzamiento de jabalina, Torneo de Benin, 8, 9063;
Kendell WILLIAMS, carrera 110 m con vallas, Torneo de Vietnam, 1, 12100;
Kendell WILLIAMS, carrera 110 m con vallas, Torneo de Palau, 1, 13304;
Karsten WARHOLM, carrera 400 m con vallas, Torneo de Israel, 1, 46102;
Karsten WARHOLM, carrera 400 m con vallas, Torneo de Ivory Coast, 1, 50697;
Sean DONNELLY, lanzamiento de martillo, Torneo de Suriname, 3, 8988;
Sean DONNELLY, lanzamiento de martillo, Torneo de Bahrain, 7, 8179;
Susan KRUMINS, carrera 10000 m, Torneo de Monaco, 1, 1609056;
Susan KRUMINS, carrera 10000 m, Torneo de Uzbekistan, 1, 1768428;
Dzmitry NABOKAU, salto de altura, Torneo de Andorra, 8, 261;
Dzmitry NABOKAU, salto de altura, Torneo de Ukraine, 8, 237;
Ashete BEKERE, carrera 42000 m, Torneo de Cabo Verde, 1, 7304332;
Ashete BEKERE, carrera 42000 m, Torneo de Netherlands, 1, 8027313;
Kyron MCMASTER, carrera 400 m con vallas, Torneo de Timor-Leste, 1, 46094;
Kyron MCMASTER, carrera 400 m con vallas, Torneo de Bahrain, 1, 50689;
Berehanu TSEGU, carrera 21000 m, Torneo de Sri Lanka, 1, 3481292;
Berehanu TSEGU, carrera 21000 m, Torneo de Finland, 1, 3828021;
Brigid KOSGEI, carrera 21000 m, Torneo de Vatican City, 1, 3482843;
Brigid KOSGEI, carrera 21000 m, Torneo de Northern Ireland, 1, 3828074;
Ababel YESHANEH, carrera 42000 m, Torneo de Albania, 1, 7304941;
Ababel YESHANEH, carrera 42000 m, Torneo de Lithuania, 1, 8030474;
Tsehay GEMECHU, carrera 10000 m, Torneo de Dominican Republic, 1, 1608234;
Tsehay GEMECHU, carrera 10000 m, Torneo de Vietnam, 1, 1767171;
Marcin LEWANDOWSKI, carrera 800 m, Torneo de Zambia, 1, 101921;
Marcin LEWANDOWSKI, carrera 800 m, Torneo de Bahamas, 1, 112033;
Isiah YOUNG, carrera 100 m, Torneo de Macedonia, 1, 9769;
Isiah YOUNG, carrera 100 m, Torneo de Barbados, 1, 10728;
Mogos TUEMAY, carrera 10000 m, Torneo de Mexico, 1, 1611081;
Mogos TUEMAY, carrera 10000 m, Torneo de Kiribati, 1, 1768816;
Anna Emilie MØLLER, carrera 3000 m con vallas, Torneo de Barbados, 1, 481045;
Anna Emilie MØLLER, carrera 3000 m con vallas, Torneo de Congo Republic of the, 1, 528968;
Michael NORMAN, carrera 400 m, Torneo de India, 1, 43455;
Michael NORMAN, carrera 400 m, Torneo de Jamaica, 1, 47793;
Yang CHEN, lanzamiento de disco, Torneo de Zimbabwe, 8, 7903;
Yang CHEN, lanzamiento de disco, Torneo de Latvia, 3, 7189;
Iryna KLYMETS, lanzamiento de martillo, Torneo de Kuwait, 2, 8992;
Iryna KLYMETS, lanzamiento de martillo, Torneo de Nicaragua, 7, 8185;
Mateusz PRZYBYLKO, salto de altura, Torneo de Albania, 10, 261;
Mateusz PRZYBYLKO, salto de altura, Torneo de Ukraine, 2, 237;
Jordan Alejandro DÍAZ FORTUN, salto triple, Torneo de Congo Democratic Republic of the, 10, 1996;
Jordan Alejandro DÍAZ FORTUN, salto triple, Torneo de Fiji, 1, 1815;
Eliza MCCARTNEY, salto con pertiga, Torneo de Denmark, 4, 667;
Eliza MCCARTNEY, salto con pertiga, Torneo de Uzbekistan, 6, 606;
Jacko GILL, lanzamiento de bala, Torneo de Cuba, 9, 2516;
Jacko GILL, lanzamiento de bala, Torneo de Solomon Islands, 9, 2291;
Salwa Eid NASER, carrera 400 m, Torneo de South Korea, 1, 43457;
Salwa Eid NASER, carrera 400 m, Torneo de Trinidad and Tobago, 1, 47771;
Muktar EDRIS, carrera 5000 m, Torneo de Angola, 1, 773126;
Muktar EDRIS, carrera 5000 m, Torneo de Estonia, 1, 849223;
Marike STEINACKER, lanzamiento de disco, Torneo de Sweden, 4, 7892;
Marike STEINACKER, lanzamiento de disco, Torneo de Indonesia, 10, 7192;
Girmawit GEBRZIHAIR, carrera 10000 m, Torneo de Paraguay, 1, 1608151;
Girmawit GEBRZIHAIR, carrera 10000 m, Torneo de Serbia, 1, 1767096;
Laura MUIR, carrera 1500 m, Torneo de Italy, 1, 209050;
Laura MUIR, carrera 1500 m, Torneo de Liechtenstein, 1, 229591;
Miguel FRANCIS, carrera 200 m, Torneo de Tonga, 1, 19507;
Miguel FRANCIS, carrera 200 m, Torneo de Latvia, 1, 21438;
Michael RODGERS, carrera 100 m, Torneo de Lebanon, 1, 9760;
Michael RODGERS, carrera 100 m, Torneo de Uruguay, 1, 10733;
Payton CHADWICK, carrera 110 m con vallas, Torneo de Tonga, 1, 12098;
Payton CHADWICK, carrera 110 m con vallas, Torneo de Eritrea, 1, 13305;
Orlando BENNETT, carrera 110 m con vallas, Torneo de Micronesia, 1, 12099;
Orlando BENNETT, carrera 110 m con vallas, Torneo de Tunisia, 1, 13307;
Courtney OKOLO, carrera 400 m, Torneo de Iraq, 1, 43451;
Courtney OKOLO, carrera 400 m, Torneo de Cyprus, 1, 47791;
Tori FRANKLIN, salto triple, Torneo de Panama, 7, 1995;
Tori FRANKLIN, salto triple, Torneo de Solomon Islands, 7, 1814;
Denis LUKYANOV, lanzamiento de martillo, Torneo de Uganda, 3, 8980;
Denis LUKYANOV, lanzamiento de martillo, Torneo de Burkina Faso, 6, 8180;
Yelizaveta TSAREVA, lanzamiento de martillo, Torneo de Kazakhstan, 9, 8990;
Yelizaveta TSAREVA, lanzamiento de martillo, Torneo de Ukraine, 2, 8175;
Felix KIBITOK, carrera 21000 m, Torneo de Lebanon, 1, 3482012;
Felix KIBITOK, carrera 21000 m, Torneo de Poland, 1, 3826570;
Kiara PARKER, carrera 100 m, Torneo de Mozambique, 1, 9765;
Kiara PARKER, carrera 100 m, Torneo de Monaco, 1, 10730;
Ben BROEDERS, salto con pertiga, Torneo de Brunei, 3, 667;
Ben BROEDERS, salto con pertiga, Torneo de Guyana, 7, 606;
Cravon GILLESPIE, carrera 100 m, Torneo de Barbados, 1, 9769;
Cravon GILLESPIE, carrera 100 m, Torneo de Honduras, 1, 10731;
Christina CLEMONS, carrera 110 m con vallas, Torneo de France, 1, 12103;
Christina CLEMONS, carrera 110 m con vallas, Torneo de Uganda, 1, 13302;
Elaine THOMPSON, carrera 100 m, Torneo de Puerto Rico, 1, 9761;
Elaine THOMPSON, carrera 100 m, Torneo de Monaco, 1, 10732;
Julius YEGO, lanzamiento de jabalina, Torneo de United Arab Emirates, 1, 9968;
Julius YEGO, lanzamiento de jabalina, Torneo de Austria, 9, 9062;
Torben BLECH, salto con pertiga, Torneo de Burkina Faso, 10, 667;
Torben BLECH, salto con pertiga, Torneo de Zimbabwe, 9, 606;
Patryk DOBEK, carrera 400 m con vallas, Torneo de Kazakhstan, 1, 46106;
Patryk DOBEK, carrera 400 m con vallas, Torneo de Bahrain, 1, 50679;
Orazio CREMONA, lanzamiento de bala, Torneo de Burkina Faso, 5, 2520;
Orazio CREMONA, lanzamiento de bala, Torneo de Mongolia, 1, 2294;
Winfred Mutile YAVI, carrera 3000 m con vallas, Torneo de Nepal, 1, 481479;
Winfred Mutile YAVI, carrera 3000 m con vallas, Torneo de Comoros, 1, 528814;
Na LUO, lanzamiento de martillo, Torneo de Bahamas, 1, 8990;
Na LUO, lanzamiento de martillo, Torneo de China, 6, 8180;
Payton OTTERDAHL, lanzamiento de bala, Torneo de Turkey, 2, 2520;
Payton OTTERDAHL, lanzamiento de bala, Torneo de United States, 9, 2291;
Noah LYLES, carrera 100 m, Torneo de Puerto Rico, 1, 9760;
Noah LYLES, carrera 100 m, Torneo de Libya, 1, 10736;
Denia CABALLERO, lanzamiento de disco, Torneo de United States, 5, 7900;
Denia CABALLERO, lanzamiento de disco, Torneo de Switzerland, 7, 7187;
Jemal Yimer MEKONNEN, carrera 21000 m, Torneo de Saint Lucia, 1, 3484446;
Jemal Yimer MEKONNEN, carrera 21000 m, Torneo de Sweden, 1, 3826906;
Yaimé PÉREZ, lanzamiento de disco, Torneo de Gambia, 10, 7899;
Yaimé PÉREZ, lanzamiento de disco, Torneo de Puerto Rico, 4, 7189;
Samuel TEFERA, carrera 1500 m, Torneo de Malta, 1, 208888;
Samuel TEFERA, carrera 1500 m, Torneo de Austria, 1, 229634;
Ferguson Cheruiyot ROTICH, carrera 800 m, Torneo de Netherlands, 1, 101918;
Ferguson Cheruiyot ROTICH, carrera 800 m, Torneo de Virgin Islands (British), 1, 112019;
Andrew POZZI, carrera 110 m con vallas, Torneo de Nauru, 1, 12104;
Andrew POZZI, carrera 110 m con vallas, Torneo de Ivory Coast, 1, 13306;
Katerina STEFANIDI, salto con pertiga, Torneo de Gabon, 9, 667;
Katerina STEFANIDI, salto con pertiga, Torneo de Slovenia, 8, 606;
Vernon NORWOOD, carrera 400 m, Torneo de Belize, 1, 43464;
Vernon NORWOOD, carrera 400 m, Torneo de Haiti, 1, 47793;
Mohamed TINDOUFT, carrera 3000 m con vallas, Torneo de Kyrgyzstan, 1, 481061;
Mohamed TINDOUFT, carrera 3000 m con vallas, Torneo de Suriname, 1, 528938;
Geoffrey KAMWOROR, carrera 21000 m, Torneo de Bulgaria, 1, 3484230;
Geoffrey KAMWOROR, carrera 21000 m, Torneo de Namibia, 1, 3827647;
Kenyattia HACKWORTH, salto largo, Torneo de Benin, 2, 956;
Kenyattia HACKWORTH, salto largo, Torneo de Colombia, 3, 869;
Tomáš STANĚK, lanzamiento de bala, Torneo de Bosnia and Herzegovina, 4, 2521;
Tomáš STANĚK, lanzamiento de bala, Torneo de Benin, 6, 2293;
Yuki KOIKE, carrera 100 m, Torneo de Gambia, 1, 9764;
Yuki KOIKE, carrera 100 m, Torneo de Timor-Leste, 1, 10733;
Solomon BERIHU, carrera 5000 m, Torneo de Saint Vincent and the Grenadines, 1, 772147;
Solomon BERIHU, carrera 5000 m, Torneo de Azerbaijan, 1, 848824;
Selemon BAREGA, carrera 5000 m, Torneo de Bangladesh, 1, 772111;
Selemon BAREGA, carrera 5000 m, Torneo de Azerbaijan, 1, 849153;
Fikadu HAFTU, carrera 21000 m, Torneo de Burkina Faso, 1, 3481489;
Fikadu HAFTU, carrera 21000 m, Torneo de Ecuador, 1, 3828843;
Cravon GILLESPIE, carrera 200 m, Torneo de Kuwait, 1, 19517;
Cravon GILLESPIE, carrera 200 m, Torneo de Tonga, 1, 21438;
Brandon MCBRIDE, carrera 800 m, Torneo de Grenada, 1, 102106;
Brandon MCBRIDE, carrera 800 m, Torneo de Brazil, 1, 111994;
Nikki HILTZ, carrera 1500 m, Torneo de Virgin Islands (British), 1, 208920;
Nikki HILTZ, carrera 1500 m, Torneo de Comoros, 1, 229633;
Benard KIMELI, carrera 21000 m, Torneo de Indonesia, 1, 3485931;
Benard KIMELI, carrera 21000 m, Torneo de Congo Democratic Republic of the, 1, 3826137;
Maruša MIŠMAŠ, carrera 3000 m con vallas, Torneo de Libya, 1, 481151;
Maruša MIŠMAŠ, carrera 3000 m con vallas, Torneo de Laos, 1, 529081;
Raphael HOLZDEPPE, salto con pertiga, Torneo de Venezuela, 2, 667;
Raphael HOLZDEPPE, salto con pertiga, Torneo de Saint Vincent and the Grenadines, 4, 606;
Nikola OGRODNÍKOVÁ, lanzamiento de jabalina, Torneo de Grenada, 6, 9960;
Nikola OGRODNÍKOVÁ, lanzamiento de jabalina, Torneo de Lithuania, 4, 9065;
Nadine MÜLLER, lanzamiento de disco, Torneo de Albania, 6, 7903;
Nadine MÜLLER, lanzamiento de disco, Torneo de Turkmenistan, 8, 7187;
Stephen KIPROP, carrera 21000 m, Torneo de North Korea, 1, 3481218;
Stephen KIPROP, carrera 21000 m, Torneo de Bosnia and Herzegovina, 1, 3828110;
Ninon GUILLON-ROMARIN, salto con pertiga, Torneo de China, 4, 667;
Ninon GUILLON-ROMARIN, salto con pertiga, Torneo de New Zealand, 5, 606;
Matthew CENTROWITZ, carrera 1500 m, Torneo de Niger, 1, 208772;
Matthew CENTROWITZ, carrera 1500 m, Torneo de Saint Kitts and Nevis, 1, 229629;
Caterine IBARGUEN, salto largo, Torneo de Suriname, 5, 956;
Caterine IBARGUEN, salto largo, Torneo de Uzbekistan, 10, 869;
Nijel AMOS, carrera 800 m, Torneo de Canada, 1, 101977;
Nijel AMOS, carrera 800 m, Torneo de Tajikistan, 1, 112036;
Gladys CHERONO, carrera 42000 m, Torneo de Russia, 1, 7309791;
Gladys CHERONO, carrera 42000 m, Torneo de Panama, 1, 8029220;
Senbere TEFERI, carrera 10000 m, Torneo de Guyana, 1, 1608244;
Senbere TEFERI, carrera 10000 m, Torneo de Tanzania, 1, 1768606;
Lois Maikel MARTÍNEZ, lanzamiento de disco, Torneo de Ecuador, 6, 7902;
Lois Maikel MARTÍNEZ, lanzamiento de disco, Torneo de Panama, 7, 7187;
Takashi ETO, salto de altura, Torneo de Myanmar, 8, 261;
Takashi ETO, salto de altura, Torneo de Uruguay, 6, 237;
Yekaterina STROKOVA, lanzamiento de disco, Torneo de Ethiopia, 3, 7905;
Yekaterina STROKOVA, lanzamiento de disco, Torneo de New Zealand, 1, 7191;
Rushell CLAYTON, carrera 400 m con vallas, Torneo de Papua New Guinea, 1, 46118;
Rushell CLAYTON, carrera 400 m con vallas, Torneo de Ethiopia, 1, 50693;
Mohammed AHMED, carrera 5000 m, Torneo de Kosovo, 1, 772524;
Mohammed AHMED, carrera 5000 m, Torneo de Fiji, 1, 847578;
Julien WANDERS, carrera 21000 m, Torneo de Mauritania, 1, 3483721;
Julien WANDERS, carrera 21000 m, Torneo de Denmark, 1, 3828808;
Emma COBURN, carrera 3000 m con vallas, Torneo de Saint Lucia, 1, 481064;
Emma COBURN, carrera 3000 m con vallas, Torneo de Vietnam, 1, 528477;
Holly BRADSHAW, salto con pertiga, Torneo de Papua New Guinea, 3, 667;
Holly BRADSHAW, salto con pertiga, Torneo de South Africa, 7, 606;
Ling LI, salto con pertiga, Torneo de Myanmar, 9, 667;
Ling LI, salto con pertiga, Torneo de Guinea-Bissau, 2, 606;
Shara PROCTOR, salto largo, Torneo de Albania, 3, 956;
Shara PROCTOR, salto largo, Torneo de Taiwan, 6, 869;
Solomon BERIHU, carrera 10000 m, Torneo de Chile, 1, 1608510;
Solomon BERIHU, carrera 10000 m, Torneo de South Korea, 1, 1768122;
Raymond EKEVWO, carrera 100 m, Torneo de Burundi, 1, 9765;
Raymond EKEVWO, carrera 100 m, Torneo de Latvia, 1, 10735;
Shaunae MILLER-UIBO, carrera 200 m, Torneo de Denmark, 1, 19501;
Shaunae MILLER-UIBO, carrera 200 m, Torneo de Rwanda, 1, 21423;
Jeff HENDERSON, salto largo, Torneo de Ivory Coast, 7, 956;
Jeff HENDERSON, salto largo, Torneo de Suriname, 9, 869;
Caroline Chepkoech KIPKIRUI, carrera 5000 m, Torneo de Myanmar, 1, 772171;
Caroline Chepkoech KIPKIRUI, carrera 5000 m, Torneo de Pakistan, 1, 849044;
Dina ASHER-SMITH, carrera 200 m, Torneo de Jamaica, 1, 19507;
Dina ASHER-SMITH, carrera 200 m, Torneo de Kosovo, 1, 21441;
ShaCarri RICHARDSON, carrera 200 m, Torneo de Tonga, 1, 19501;
ShaCarri RICHARDSON, carrera 200 m, Torneo de Austria, 1, 21423;
Eda TUĞSUZ, lanzamiento de jabalina, Torneo de India, 8, 9965;
Eda TUĞSUZ, lanzamiento de jabalina, Torneo de Trinidad and Tobago, 8, 9071;
Quincy HALL, carrera 400 m, Torneo de Ukraine, 1, 43457;
Quincy HALL, carrera 400 m, Torneo de Mexico, 1, 47761;
Diana ZAGAINOVA, salto triple, Torneo de Antigua and Barbuda, 4, 1996;
Diana ZAGAINOVA, salto triple, Torneo de Colombia, 3, 1816;
Anderson PETERS, lanzamiento de jabalina, Torneo de Liechtenstein, 8, 9966;
Anderson PETERS, lanzamiento de jabalina, Torneo de Colombia, 5, 9061;
Anthony José ZAMBRANO, carrera 400 m, Torneo de Brunei, 1, 43573;
Anthony José ZAMBRANO, carrera 400 m, Torneo de Cuba, 1, 47777;
Michael SARUNI, carrera 800 m, Torneo de Somalia, 1, 101921;
Michael SARUNI, carrera 800 m, Torneo de Namibia, 1, 111973;
Thiago BRAZ, salto con pertiga, Torneo de Guatemala, 9, 667;
Thiago BRAZ, salto con pertiga, Torneo de Saint Lucia, 9, 606;
Filip INGEBRIGTSEN, carrera 1500 m, Torneo de Bosnia and Herzegovina, 1, 208778;
Filip INGEBRIGTSEN, carrera 1500 m, Torneo de Somalia, 1, 229448;
Julian WEBER, lanzamiento de jabalina, Torneo de Azerbaijan, 1, 9968;
Julian WEBER, lanzamiento de jabalina, Torneo de Senegal, 3, 9061;
Maggie EWEN, lanzamiento de bala, Torneo de Botswana, 3, 2521;
Maggie EWEN, lanzamiento de bala, Torneo de Turkey, 4, 2293;
Hanna MALYSHIK, lanzamiento de martillo, Torneo de Serbia, 8, 8992;
Hanna MALYSHIK, lanzamiento de martillo, Torneo de Chile, 5, 8181;
Degitu AZIMERAW, carrera 42000 m, Torneo de Russia, 1, 7307624;
Degitu AZIMERAW, carrera 42000 m, Torneo de Malta, 1, 8030678;
Yevgeniy KOROTOVSKIY, lanzamiento de martillo, Torneo de Wales, 4, 8987;
Yevgeniy KOROTOVSKIY, lanzamiento de martillo, Torneo de Nigeria, 10, 8176;
Winnie NANYONDO, carrera 800 m, Torneo de South Korea, 1, 101899;
Winnie NANYONDO, carrera 800 m, Torneo de Canada, 1, 111989;
Armand DUPLANTIS, salto con pertiga, Torneo de Rwanda, 1, 667;
Armand DUPLANTIS, salto con pertiga, Torneo de Czechia, 1, 606;
Nathan STROTHER, carrera 400 m, Torneo de Burkina Faso, 1, 43463;
Nathan STROTHER, carrera 400 m, Torneo de Equatorial Guinea, 1, 47750;
Agnes Jebet TIROP, carrera 5000 m, Torneo de Maldives, 1, 772162;
Agnes Jebet TIROP, carrera 5000 m, Torneo de Mongolia, 1, 849293;
Mario BURKE, carrera 200 m, Torneo de South Sudan, 1, 19500;
Mario BURKE, carrera 200 m, Torneo de Yemen, 1, 21448;
Abdul Hakim SANI BROWN, carrera 100 m, Torneo de Mali, 1, 9763;
Abdul Hakim SANI BROWN, carrera 100 m, Torneo de Equatorial Guinea, 1, 10731;
Eilish MCCOLGAN, carrera 1500 m, Torneo de Turkey, 1, 208821;
Eilish MCCOLGAN, carrera 1500 m, Torneo de Lithuania, 1, 229632;
Workenesh EDESA, carrera 42000 m, Torneo de Lebanon, 1, 7304505;
Workenesh EDESA, carrera 42000 m, Torneo de Chile, 1, 8028679;
Yomif KEJELCHA, carrera 21000 m, Torneo de Wales, 1, 3481810;
Yomif KEJELCHA, carrera 21000 m, Torneo de Cyprus, 1, 3828454;
Joel BADEN, salto de altura, Torneo de Burkina Faso, 10, 261;
Joel BADEN, salto de altura, Torneo de Turkmenistan, 9, 237;
Mohammed AHMED, carrera 10000 m, Torneo de Cambodia, 1, 1608242;
Mohammed AHMED, carrera 10000 m, Torneo de Central African Republic, 1, 1768340;
Nadine VISSER, carrera 110 m con vallas, Torneo de Saudi Arabia, 1, 12100;
Nadine VISSER, carrera 110 m con vallas, Torneo de Venezuela, 1, 13307;
Sandi MORRIS, salto con pertiga, Torneo de Albania, 9, 667;
Sandi MORRIS, salto con pertiga, Torneo de Ukraine, 8, 606;
Rose Mary ALMANZA, carrera 800 m, Torneo de Guyana, 1, 101933;
Rose Mary ALMANZA, carrera 800 m, Torneo de Armenia, 1, 111967;
Senbere TEFERI, carrera 21000 m, Torneo de Gambia, 1, 3481418;
Senbere TEFERI, carrera 21000 m, Torneo de Vatican City, 1, 3828714;
Zarck VISSER, salto largo, Torneo de Georgia, 2, 956;
Zarck VISSER, salto largo, Torneo de Germany, 3, 869;
Freddie CRITTENDEN, carrera 110 m con vallas, Torneo de Togo, 1, 12105;
Freddie CRITTENDEN, carrera 110 m con vallas, Torneo de South Sudan, 1, 13287;
Jeneva STEVENS, lanzamiento de bala, Torneo de Bhutan, 3, 2521;
Jeneva STEVENS, lanzamiento de bala, Torneo de Palau, 7, 2291;
Michael NORMAN, carrera 200 m, Torneo de Finland, 1, 19521;
Michael NORMAN, carrera 200 m, Torneo de Jamaica, 1, 21448;
Joseph Paul AMOAH, carrera 200 m, Torneo de China, 1, 19519;
Joseph Paul AMOAH, carrera 200 m, Torneo de Yemen, 1, 21441;
Eunice Jepkoech SUM, carrera 800 m, Torneo de Colombia, 1, 101915;
Eunice Jepkoech SUM, carrera 800 m, Torneo de Lebanon, 1, 112045;
Lilian Kasait RENGERUK, carrera 5000 m, Torneo de Maldives, 1, 773421;
Lilian Kasait RENGERUK, carrera 5000 m, Torneo de Timor-Leste, 1, 849044;
Sophie MCKINNA, lanzamiento de bala, Torneo de Austria, 10, 2520;
Sophie MCKINNA, lanzamiento de bala, Torneo de Niger, 5, 2291;
Rai BENJAMIN, carrera 400 m con vallas, Torneo de Estonia, 1, 46107;
Rai BENJAMIN, carrera 400 m con vallas, Torneo de United States, 1, 50610;
Fernanda MARTINS, lanzamiento de disco, Torneo de Liberia, 5, 7904;
Fernanda MARTINS, lanzamiento de disco, Torneo de Sao Tome and Principe, 10, 7186;
Brittany BROWN, carrera 200 m, Torneo de Tonga, 1, 19508;
Brittany BROWN, carrera 200 m, Torneo de Costa Rica, 1, 21446;
Elaine THOMPSON, carrera 200 m, Torneo de Grenada, 1, 19500;
Elaine THOMPSON, carrera 200 m, Torneo de Luxembourg, 1, 21444;
Genzebe DIBABA, carrera 1500 m, Torneo de Antigua and Barbuda, 1, 208883;
Genzebe DIBABA, carrera 1500 m, Torneo de Zimbabwe, 1, 229523;
Abderrahman SAMBA, carrera 400 m con vallas, Torneo de Tuvalu, 1, 46102;
Abderrahman SAMBA, carrera 400 m con vallas, Torneo de Antigua and Barbuda, 1, 50676;
Azmera GEBRU, carrera 42000 m, Torneo de Russia, 1, 7303562;
Azmera GEBRU, carrera 42000 m, Torneo de Uganda, 1, 8030363;
Jonathan JONES, lanzamiento de bala, Torneo de Slovakia, 8, 2521;
Jonathan JONES, lanzamiento de bala, Torneo de Sri Lanka, 1, 2293;
Patrícia MAMONA, salto triple, Torneo de Colombia, 6, 1996;
Patrícia MAMONA, salto triple, Torneo de Kuwait, 6, 1814;
David KENDZIERA, carrera 400 m con vallas, Torneo de Uruguay, 1, 46118;
David KENDZIERA, carrera 400 m con vallas, Torneo de San Marino, 1, 50690;
Renaud LAVILLENIE, salto con pertiga, Torneo de Nicaragua, 7, 667;
Renaud LAVILLENIE, salto con pertiga, Torneo de Slovakia, 4, 606;
Mekides ABEBE, carrera 3000 m con vallas, Torneo de Saint Vincent and the Grenadines, 1, 481379;
Mekides ABEBE, carrera 3000 m con vallas, Torneo de Bolivia, 1, 529087;
Murielle AHOURÉ, carrera 100 m, Torneo de United States, 1, 9760;
Murielle AHOURÉ, carrera 100 m, Torneo de Sao Tome and Principe, 1, 10736;
Steffin MCCARTER, salto largo, Torneo de Austria, 4, 956;
Steffin MCCARTER, salto largo, Torneo de Spain, 1, 869;
